Specified Values,Specified Attribute Names,productivity_class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"1.0, [-4.859770482005571,13.7], 2.0, [1982.48,1997.52], 2.0, 0.0, [-4.49,6.49], [2.5890999999999984,35.810900000000004], [-0.12275,0.45475], [58.86,97.14], [4.517500000000002,68.02250000000001], [2.7804999999999995,6.1594999999999995], [-1.5244999999999997,7.2044999999999995], [4.65555,12.02445], [3.0612,5.7788], 0.0, 2.0","quarter, country, company_size, company_founding_year, company_age_group, ai_primary_tool, ai_projects_active, ai_training_hours, ai_maturity_score, regulatory_compliance_score, remote_work_percentage, employee_satisfaction_score, time_saved_per_week, revenue_growth_percent, customer_satisfaction, survey_source, data_collection_method",0.0,1.0,1.0,1,2.0,4095,1095,0.425,0.0009713346277917071,3,3
"2023.0, 3.0, [7.3149999999999995,22.685000000000002], 0.0, 2.0, [2005.24,2024.76], 2.0, 0.0, [5.66,10.34], [8.754399999999999,16.645599999999998], [0.14575,0.64625], [-74218.9888,135695.9888], [43.41,84.59], 0.0, 1.0, [46.64,83.36], [30.225,59.535000000000004], [-632.52,632.52], [-3.4205500000000004,3.8405500000000004], [4.635199999999999,7.9848], 3.0","survey_year, quarter, country, industry, company_size, company_founding_year, ai_adoption_stage, ai_use_case, ai_projects_active, ai_budget_percentage, ai_maturity_score, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, jobs_displaced, cost_reduction_percent, customer_satisfaction, data_collection_method",1.0,1.0,1.0,1,1.0,4213,1213,0.525,0.00048566731389585355,3,3
"[18.3,35.7], [-3087.88,3197.88], 4.0, [8.309999999999999,15.690000000000001], [9.657999999999998,25.002], [-0.9020000000000001,14.782], [-25900.698399999994,253985.93839999998], [66.27,87.73], 0.0, [5.481999999999999,8.098], [20.55885,38.98115], [-791.795,805.795], [46.3,61.7], 3.0, 0.0","country, num_employees, num_ai_tools_used, ai_projects_active, ai_budget_percentage, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, ai_ethics_committee, employee_satisfaction_score, task_automation_rate, reskilled_employees, innovation_score, survey_source, data_collection_method",2.0,1.0,1.0,1,1.0,4223,1223,0.375,0.00048566731389585355,3,3
"[-4500.965,5516.965], [-2071.9656,2722.6056000000003], [2004.68,2013.32], 3.0, [40.410799999999995,64.5292], 2.0, [2.45,5.55], 3.0, 2.0, [4.43,17.57], [21.2091,54.4309], [9.47,14.950000000000001], [11.955149999999998,34.30485], [-158950.3784,315301.9784], [45.7,86.3], [23.412,70.30799999999999], [14.560554787392086,31.762749999999997], [5.91,11.93], [-306.565,400.565], [5.9724,24.267599999999998], [42.7,71.3], [5.1396,7.920400000000001], 2.0, 0.0","num_employees, annual_revenue_usd_millions, company_founding_year, company_age_group, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_primary_tool, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, remote_work_percentage, task_automation_rate, time_saved_per_week, reskilled_employees, revenue_growth_percent, innovation_score, customer_satisfaction, survey_source, data_collection_method",2.0,1.0,1.0,1,1.3333333333333333,4227,1227,0.6,0.0006475564185278047,3,3
"2023.0, 3.0, [-4.655,6.655], 2.0, [-3262.2277000000004,3330.3077000000003], [1982.4,2001.6], [9.14695,49.093050000000005], 3.0, [-1.5999999999999996,5.6], 2.0, 3.0, 0.0, [0.0698,0.47020000000000006], [-210368.11679999996,349405.1568], [56.66,83.34], 1.0, 1.0, [34.7395,66.9805], [3.3417499999999993,5.35825], [1.9877499999999984,29.37225], [-578.8100000000001,580.8100000000001], [-785.6999999999999,785.6999999999999], [-1.4572500000000002,9.97725], [-5.6672,5.6672], [4.1136,7.526400000000001], 0.0","survey_year, quarter, country, industry, annual_revenue_usd_millions, company_founding_year, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_maturity_score, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, remote_work_percentage, employee_satisfaction_score, task_automation_rate, jobs_displaced, reskilled_employees, revenue_growth_percent, cost_reduction_percent, customer_satisfaction, data_collection_method",1.0,1.0,1.0,1,1.0,4263,1263,0.65,0.00048566731389585355,4,4
"2023.0, 1.0, 1.0, 0.0, [5471.744999999999,16668.255], [5924.96475,10419.875250000001], [11.625,34.375], [-2.7126500000000036,49.29265], [-0.3999999999999999,4.4], 5.0, [4.6884,29.4116], [21.447249999999997,43.01275], [52.69,75.31], [30.445,61.555], [4.3542499999999995,5.82575], [1.52,7.540000000000001], [305.31,902.69], [0.3072999999999997,13.412700000000001], [50.2,67.8], 1.0","survey_year, quarter, region, industry, num_employees, annual_revenue_usd_millions, company_age, ai_adoption_rate, years_using_ai, ai_use_case, ai_training_hours, ai_failure_rate, regulatory_compliance_score, ai_risk_management_score, employee_satisfaction_score, time_saved_per_week, jobs_displaced, cost_reduction_percent, innovation_score, survey_source",0.0,1.0,1.0,2,2.0,4264,1264,0.5,0.0019426692555834142,3,3
"2.0, [-4840.75,4980.75], [1993.28,2006.72], [17.35,30.65], 1.0, 2.0, [2.1499999999999995,7.8500000000000005], 2.0, 6.0, [11.480599999999999,40.8394], [2.0991999999999997,18.1008], [40.955,71.045], [35.629,61.031], [4.40925,6.970750000000001], [10.73875,48.08125], [-398.49,404.49], [5.397349999999999,13.78265], [57.0,79.0], 3.0","company_size, num_employees, company_founding_year, company_age, company_age_group, ai_adoption_stage, years_using_ai, ai_primary_tool, ai_use_case, ai_training_hours, ai_budget_percentage, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, jobs_created, revenue_growth_percent, innovation_score, survey_source",1.0,1.0,1.0,1,1.0,4281,1281,0.475,0.00048566731389585355,3,3
"[19.62,32.38], 1.0, 4.0, 0.0, [1134.755,9581.244999999999], [5917.3382,10312.3618], 2.0, [0.5499999999999998,7.45], [7.66,12.34], [43.2490696839387,65.6061], [9.101199999999999,20.7188], [-0.5674500000000009,26.487450000000003], [11.828000000000003,82.172], [5.80875,7.171250000000001], [-40.464999999999975,820.4649999999999], [-221.46500000000003,1009.465], [58.18,71.82], [5.1004,8.6396], 0.0, 0.0","country, region, industry, company_size, num_employees, annual_revenue_usd_millions, ai_adoption_stage, years_using_ai, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_failure_rate, remote_work_percentage, employee_satisfaction_score, jobs_displaced, reskilled_employees, innovation_score, customer_satisfaction, survey_source, data_collection_method",2.0,1.0,1.0,1,1.6666666666666667,4341,1341,0.5,0.000809445523159756,3,3
"2025.0, [12.75,27.25], 1.0, [-2047.9056,2746.6656000000003], [17.275,26.725], 2.0, 2.0, [2.789999999999999,15.21], [15.3262,35.4138], [-2.3708,13.6308], [0.16545,0.49655000000000005], [9.44665,20.03335], [48.17,63.83], 0.0, [13.369000000000003,58.31100000000001], [11.8736,27.8064], [-302.575,366.575], [-725.6049999999999,819.6049999999999], 3.0, 2.0","survey_year, country, company_size, annual_revenue_usd_millions, company_age, ai_adoption_stage, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_failure_rate, regulatory_compliance_score, ai_ethics_committee, remote_work_percentage, task_automation_rate, jobs_created, reskilled_employees, survey_source, data_collection_method",1.0,1.0,1.0,1,1.6666666666666667,4344,1344,0.5,0.000809445523159756,3,3
"2025.0, [9.705,30.295], 6.0, 1.0, [5.975,28.025], [2.3,7.7], 2.0, [7.4,14.6], [30.592000000000002,76.94800000000001], [-229632.54600000003,275718.326], 0.0, 1.0, [3.9084999999999965,61.5515], [4.664999999999999,7.9350000000000005], [4.684749999999999,10.85525], [-596.52,668.52], [-8.9994,8.2794], [7.529400000000001,10.039474202743454], [57.42,74.58], 0.0","survey_year, country, industry, company_size, company_age, years_using_ai, ai_primary_tool, ai_projects_active, ai_training_hours, ai_investment_per_employee, data_privacy_level, ai_ethics_committee, remote_work_percentage, employee_satisfaction_score, time_saved_per_week, jobs_displaced, revenue_growth_percent, cost_reduction_percent, innovation_score, survey_source",2.0,0.1,1.0,1,1.0,1353,1353,0.5,0.00048566731389585355,0,0
"3.0, 2.0, [2005.12,2026.88], [4.05,15.95], 3.0, [7.858049999999999,43.28195], [0.4500000000000002,7.55], 1.0, [0.9599999999999991,11.040000000000001], [-22.925800000000002,28.065800000000003], [-0.10665000000000005,0.4246500000000001], [19.29255,46.34745], [-253750.9004,259374.60040000002], 2.0, [3.9989999999999988,48.941], [3.1651000000000025,34.0349], [-341.615,343.615], [-953.935,957.935], [2.1137999999999995,9.9062], [43.16,74.84], [1.8667999999999996,5.1532], 2.0","quarter, company_size, company_founding_year, company_age, company_age_group, ai_adoption_rate, years_using_ai, num_ai_tools_used, ai_projects_active, ai_training_hours, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, data_privacy_level, remote_work_percentage, task_automation_rate, jobs_displaced, reskilled_employees, cost_reduction_percent, innovation_score, customer_satisfaction, data_collection_method",1.0,1.0,1.0,1,2.0,4356,1356,0.55,0.0009713346277917071,3,3
"2023.0, 3.0, [3.285,22.715], 1.0, 7.0, 0.0, [-1933.3100000000004,4745.31], [1981.56,2000.44], [26.225,37.775], 2.0, [30.76585,75.23415], 2.0, [0.75,5.25], 4.0, 3.0, 1.0, [2.57,7.43], [26.8191,60.0409], [1.5595999999999997,17.7804], [0.13505,0.65095], [1.8183499999999988,30.44165], [86600.06559999997,483106.1344], [57.18,90.82], 1.0, [61.64,98.36], [-368.40500000000003,568.405], [48.06,59.94], 2.0","survey_year, quarter, country, region, industry, company_size, num_employees, company_founding_year, company_age, company_age_group, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, ai_ethics_committee, ai_risk_management_score, jobs_created, innovation_score, data_collection_method",2.0,1.0,1.0,1,1.6666666666666667,4402,1402,0.7,0.000809445523159756,3,3
"2023.0, 0.0, [23.795,32.205], 3.0, 3.0, 2.0, [9.67,16.33], [11.080400000000001,22.259600000000002], [0.42565,0.81835], [10.12985,26.99015], 1.0, [40.99249999999999,114.2675], [5.72175,13.698250000000002], [-139.615,545.615], [6.396200000000001,15.543800000000001], [3.3625,12.217500000000001], [4.418799999999999,6.4412], 0.0","survey_year, quarter, country, company_age_group, num_ai_tools_used, ai_use_case, ai_projects_active, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_ethics_committee, remote_work_percentage, time_saved_per_week, jobs_displaced, revenue_growth_percent, cost_reduction_percent, customer_satisfaction, data_collection_method",2.0,1.0,1.0,1,1.0,4410,1410,0.45,0.00048566731389585355,3,3
"2024.0, 0.0, [1.8499999999999996,22.15], 2.0, 1.0, [761.5729999999999,6754.787], [2010.28,2023.72], 3.0, 3.0, 3.0, [0.6799999999999997,9.32], [2.019099999999998,35.240899999999996], [5.276,14.044], [18.22835,46.85165], [-145447.70080000002,297706.14080000005], [51.57,90.43], 0.0, [54.72,83.28], [-4.958800000000001,4.958800000000001], [3.8167999999999997,7.1032], 1.0","survey_year, quarter, country, region, industry, annual_revenue_usd_millions, company_founding_year, company_age_group, ai_adoption_stage, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_risk_management_score, cost_reduction_percent, customer_satisfaction, data_collection_method",0.0,1.0,1.0,1,1.0,4419,1419,0.525,0.00048566731389585355,4,4
"1.0, 6.0, 2.0, [2014.48,2029.52], [-7.050000000000001,9.05], 1.0, [-1.55,1.55], 5.0, [16.9654,37.354600000000005], [-248715.51160000003,248860.7316], [41.019999999999996,76.98], 0.0, [4.2075,6.932500000000001], [-307.475,307.475], [-408.925,408.925], [33.18,46.82]","region, industry, company_size, company_founding_year, company_age, ai_adoption_stage, years_using_ai, ai_use_case, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, employee_satisfaction_score, jobs_displaced, jobs_created, innovation_score",0.0,1.0,1.0,1,1.3333333333333333,4457,1457,0.4,0.0006475564185278047,3,3
"3.0, [5.65,14.35], 2.0, [2009.2,2026.8], [11.524199999999997,62.775800000000004], [4.25,9.75], 0.0, 2.0, [-12.3173,42.5373], [24.363549999999996,43.57645], [-225042.03280000002,256984.9528], 0.0, [9.55875,46.901250000000005], [0.9059999999999997,9.334], [-467.40500000000003,469.40500000000003], [-323.375,331.375], [5.42945,12.690550000000002], [48.2,65.8], [4.734,6.946], 3.0","quarter, country, company_size, company_founding_year, ai_adoption_rate, years_using_ai, ai_primary_tool, num_ai_tools_used, ai_training_hours, ai_failure_rate, ai_investment_per_employee, data_privacy_level, task_automation_rate, time_saved_per_week, jobs_created, reskilled_employees, cost_reduction_percent, innovation_score, customer_satisfaction, survey_source",1.0,1.0,1.0,1,1.6666666666666667,4484,1484,0.5,0.000809445523159756,3,3
"2.0, [1.5899999999999999,18.41], 1.0, 2.0, [-6719.835000000001,6833.835000000001], [1984.48,2007.52], [17.924999999999997,42.075], 1.0, [38.8945,61.505500000000005], 3.0, [2.3099999999999996,9.690000000000001], [15.510832435824893,37.1161], [6.549999999999999,12.03], [-148263.7476,271566.2076], 2.0, 0.0, [11.558,62.362], [2.342999999999999,12.577000000000002], [-924.745,934.745], [-1.7649500000000002,8.14495], [2.48395,11.51605]","quarter, country, region, company_size, num_employees, company_founding_year, company_age, company_age_group, ai_adoption_rate, num_ai_tools_used, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_investment_per_employee, data_privacy_level, ai_ethics_committee, remote_work_percentage, time_saved_per_week, reskilled_employees, revenue_growth_percent, cost_reduction_percent",2.0,1.0,1.0,1,2.3333333333333335,4536,1536,0.525,0.0011332237324236582,3,3
"[2.215,11.785], [-2774.3100000000004,3904.3100000000004], [-3222.15185,4069.59185], [2014.56,2025.44], 0.0, 2.0, 0.0, [6.415599999999999,14.964400000000001], 0.0, [44.74,71.26], [10.875999999999998,73.404], [13.571950000000003,42.94805], [-449.175,517.175], [4.0309,11.469100000000001], [3.66,6.82], 2.0","country, num_employees, annual_revenue_usd_millions, company_founding_year, company_age_group, ai_adoption_stage, ai_use_case, ai_budget_percentage, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, task_automation_rate, jobs_displaced, cost_reduction_percent, customer_satisfaction, survey_source",2.0,1.0,1.0,1,1.25,4547,1547,0.4,0.0006070841423698169,4,4
"[21.46,36.54], 5.0, 0.0, [1962.7650000000003,7659.235], [28.225,39.775], [14.046399999999995,56.253600000000006], 2.0, [1.55,4.45], 0.0, 2.0, 0.0, [1.0599999999999996,12.940000000000001], [15.469899999999997,36.3301], [4.826799999999999,19.5132], [16.83665,27.42335], 0.0, 0.0, [15.725,45.035], [10.7809,39.659099999999995], [-305.55999999999995,951.56], [-2.4482500000000007,14.068249999999999], [52.98,71.02], 3.0, 0.0","country, industry, company_size, num_employees, company_age, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_failure_rate, data_privacy_level, ai_ethics_committee, remote_work_percentage, task_automation_rate, reskilled_employees, revenue_growth_percent, innovation_score, survey_source, data_collection_method",2,0.0,0.0,1,2.3333333333333335,1574,1574,0.6,0.0011332237324236582,0,3
"2026.0, 0.0, 2.0, 1.0, [-4645.255000000001,6551.255000000001], [-3.200000000000001,19.200000000000003], 3.0, [-18.0888,18.0888], 3.0, [-3.3976,3.3976], [67.14,86.86], [9.561,42.779], [-17.5144,18.3344], [-0.07850000000000046,5.038500000000001], [-563.025,579.025], [-874.46,906.46], [1.0196,5.3804], 1.0","survey_year, quarter, industry, company_size, num_employees, company_age, company_age_group, ai_adoption_rate, ai_use_case, ai_budget_percentage, regulatory_compliance_score, remote_work_percentage, task_automation_rate, time_saved_per_week, jobs_displaced, reskilled_employees, customer_satisfaction, survey_source",1.0,1.0,1.0,1,1.6666666666666667,4575,1575,0.45,0.000809445523159756,3,3
"2023.0, [-0.41000000000000014,16.41], 0.0, [-3.2750000000000004,15.275], 3.0, 3.0, 3.0, [4.4,15.118896472900955], [-0.4143000000000008,46.714299999999994], [7.452399999999999,14.2476], [0.08910000000000001,0.6589], [14.297249999999996,35.86275], [-132053.47400000002,140058.534], 0.0, 1.0, [8.498999999999999,33.900999999999996], [5.883549999999998,31.276449999999997], [3.0657499999999995,8.63425], [91.89999999999998,1146.1], [-0.8544499999999999,9.59445], [34.8,61.2], [2.064303736759853,7.7972]","survey_year, country, company_size, company_age, company_age_group, ai_adoption_stage, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, data_privacy_level, ai_ethics_committee, remote_work_percentage, task_automation_rate, time_saved_per_week, jobs_displaced, cost_reduction_percent, innovation_score, customer_satisfaction",2.0,1.0,1.0,1,2.0,4587,1587,0.55,0.0009713346277917071,3,3
